persistent		Frequency		Percent
----------------------------------------------------------------------------------------------------
persistent		response
1		1		2194		0.80

num_pre_relapses_2		Frequency		Percent
----------------------------------------------------------------------------------------------------
num_pre_relapses_2		response
0		0		672		0.20
0		1		2637		0.80
1		0		212		0.19
1		1		908		0.81

num_pre_relapses_3		Frequency		Percent
----------------------------------------------------------------------------------------------------
num_pre_relapses_3		response
0		0		757		0.20
0		1		3102		0.80
1		0		127		0.22
1		1		443		0.78

response		Frequency		Percent
----------------------------------------------------------------------------------------------------
response		response
0		0		798		0.21
0		1		3074		0.79
1		0		86		0.15
1		1		471		0.85

treatment		Frequency		Percent
----------------------------------------------------------------------------------------------------
treatment		response
1		0		350		0.15
1		1		1957		0.85
10		0		534		0.25
10		1		1588		0.75

